"Notes"	"State"	"State Code"	"County"	"County Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Nebraska"	"31"	"Sheridan County, NE"	"31161"	"Unspecified dementia"	"F03"	45	106565	42.2
	"Nebraska"	"31"	"Sherman County, NE"	"31163"	"Unspecified dementia"	"F03"	23	60268	38.2
	"Nebraska"	"31"	"Stanton County, NE"	"31167"	"Unspecified dementia"	"F03"	24	118361	20.3
	"Nebraska"	"31"	"Thayer County, NE"	"31169"	"Vascular dementia, unspecified"	"F01.9"	12	102665	Unreliable
	"Nebraska"	"31"	"Thayer County, NE"	"31169"	"Unspecified dementia"	"F03"	92	102665	89.6
	"Nebraska"	"31"	"Thayer County, NE"	"31169"	"Unspecified mental retardation"	"F79"	11	102665	Unreliable
	"Nebraska"	"31"	"Thurston County, NE"	"31173"	"Unspecified dementia"	"F03"	22	133125	16.5
	"Nebraska"	"31"	"Valley County, NE"	"31175"	"Unspecified dementia"	"F03"	42	82725	50.8
	"Nebraska"	"31"	"Washington County, NE"	"31177"	"Unspecified dementia"	"F03"	127	378160	33.6
	"Nebraska"	"31"	"Wayne County, NE"	"31179"	"Unspecified dementia"	"F03"	76	181971	41.8
	"Nebraska"	"31"	"Webster County, NE"	"31181"	"Unspecified dementia"	"F03"	59	72631	81.2
	"Nebraska"	"31"	"York County, NE"	"31185"	"Unspecified dementia"	"F03"	119	266215	44.7
	"Nevada"	"32"	"Churchill County, NV"	"32001"	"Unspecified dementia"	"F03"	80	463671	17.3
	"Nevada"	"32"	"Churchill County, NV"	"32001"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	13	463671	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Multi-infarct dementia"	"F01.1"	26	34674385	0.1
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Vascular dementia, unspecified"	"F01.9"	269	34674385	0.8
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Unspecified dementia"	"F03"	7964	34674385	23.0
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Delirium, unspecified"	"F05.9"	11	34674385	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	39	34674385	0.1
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	39	34674385	0.1
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	439	34674385	1.3
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	562	34674385	1.6
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mental and behavioural disorders due to use of alcohol, withdrawal state"	"F10.3"	14	34674385	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mental and behavioural disorders due to use of alcohol, withdrawal state with delirium"	"F10.4"	13	34674385	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	14	34674385	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use"	"F15.1"	13	34674385	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	13	34674385	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	26	34674385	0.1
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome"	"F19.2"	19	34674385	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Schizophrenia, unspecified"	"F20.9"	11	34674385	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Depressive episode, unspecified"	"F32.9"	16	34674385	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Anorexia nervosa"	"F50.0"	12	34674385	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Psychological and behavioural factors associated with disorders or diseases classified elsewhere"	"F54"	37	34674385	0.1
	"Nevada"	"32"	"Douglas County, NV"	"32005"	"Vascular dementia, unspecified"	"F01.9"	15	872951	Unreliable
	"Nevada"	"32"	"Douglas County, NV"	"32005"	"Unspecified dementia"	"F03"	200	872951	22.9
	"Nevada"	"32"	"Douglas County, NV"	"32005"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	15	872951	Unreliable
	"Nevada"	"32"	"Elko County, NV"	"32007"	"Unspecified dementia"	"F03"	49	912981	5.4
	"Nevada"	"32"	"Elko County, NV"	"32007"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	20	912981	2.2
	"Nevada"	"32"	"Humboldt County, NV"	"32013"	"Vascular dementia, unspecified"	"F01.9"	12	306369	Unreliable
	"Nevada"	"32"	"Humboldt County, NV"	"32013"	"Unspecified dementia"	"F03"	21	306369	6.9
	"Nevada"	"32"	"Humboldt County, NV"	"32013"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	12	306369	Unreliable
	"Nevada"	"32"	"Lincoln County, NV"	"32017"	"Unspecified dementia"	"F03"	23	91895	25.0
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Vascular dementia, unspecified"	"F01.9"	23	893631	2.6
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Unspecified dementia"	"F03"	134	893631	15.0
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	14	893631	Unreliable
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	25	893631	2.8
	"Nevada"	"32"	"Mineral County, NV"	"32021"	"Unspecified dementia"	"F03"	28	90244	31.0
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Vascular dementia, unspecified"	"F01.9"	10	765479	Unreliable
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Unspecified dementia"	"F03"	238	765479	31.1
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	13	765479	Unreliable
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	34	765479	4.4
	"Nevada"	"32"	"Pershing County, NV"	"32027"	"Unspecified dementia"	"F03"	18	126488	Unreliable
	"Nevada"	"32"	"Storey County, NV"	"32029"	"Unspecified dementia"	"F03"	11	72093	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Multi-infarct dementia"	"F01.1"	22	7688079	0.3
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Vascular dementia, unspecified"	"F01.9"	283	7688079	3.7
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Unspecified dementia"	"F03"	923	7688079	12.0
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	10	7688079	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	171	7688079	2.2
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	271	7688079	3.5
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Mental and behavioural disorders due to use of alcohol, withdrawal state"	"F10.3"	15	7688079	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	11	7688079	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Mental and behavioural disorders due to use of tobacco, harmful use"	"F17.1"	11	7688079	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Psychological and behavioural factors associated with disorders or diseases classified elsewhere"	"F54"	13	7688079	Unreliable
	"Nevada"	"32"	"White Pine County, NV"	"32033"	"Unspecified dementia"	"F03"	35	180905	19.3
	"Nevada"	"32"	"Carson City, NV"	"32510"	"Vascular dementia, unspecified"	"F01.9"	45	1039408	4.3
	"Nevada"	"32"	"Carson City, NV"	"32510"	"Unspecified dementia"	"F03"	338	1039408	32.5
	"Nevada"	"32"	"Carson City, NV"	"32510"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	43	1039408	4.1
	"Nevada"	"32"	"Carson City, NV"	"32510"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	34	1039408	3.3
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Vascular dementia, unspecified"	"F01.9"	153	1131953	13.5
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Unspecified dementia"	"F03"	603	1131953	53.3
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	43	1131953	3.8
	"New Hampshire"	"33"	"Carroll County, NH"	"33003"	"Vascular dementia, unspecified"	"F01.9"	66	886188	7.4
	"New Hampshire"	"33"	"Carroll County, NH"	"33003"	"Unspecified dementia"	"F03"	281	886188	31.7
	"New Hampshire"	"33"	"Carroll County, NH"	"33003"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	10	886188	Unreliable
	"New Hampshire"	"33"	"Carroll County, NH"	"33003"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	26	886188	2.9
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Vascular dementia, unspecified"	"F01.9"	61	1448027	4.2
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Unspecified dementia"	"F03"	513	1448027	35.4
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	43	1448027	3.0
	"New Hampshire"	"33"	"Coos County, NH"	"33007"	"Vascular dementia, unspecified"	"F01.9"	10	624003	Unreliable
	"New Hampshire"	"33"	"Coos County, NH"	"33007"	"Unspecified dementia"	"F03"	232	624003	37.2
	"New Hampshire"	"33"	"Coos County, NH"	"33007"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	11	624003	Unreliable
	"New Hampshire"	"33"	"Coos County, NH"	"33007"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	22	624003	3.5
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Multi-infarct dementia"	"F01.1"	12	1651099	Unreliable
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Vascular dementia, unspecified"	"F01.9"	53	1651099	3.2
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Unspecified dementia"	"F03"	464	1651099	28.1
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	52	1651099	3.1
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Multi-infarct dementia"	"F01.1"	10	7551957	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Vascular dementia, unspecified"	"F01.9"	144	7551957	1.9
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Unspecified dementia"	"F03"	2286	7551957	30.3
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Delirium, unspecified"	"F05.9"	14	7551957	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	16	7551957	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	46	7551957	0.6
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	228	7551957	3.0
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	16	7551957	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	12	7551957	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Depressive episode, unspecified"	"F32.9"	31	7551957	0.4
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Multi-infarct dementia"	"F01.1"	20	2748576	0.7
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Vascular dementia, unspecified"	"F01.9"	68	2748576	2.5
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Unspecified dementia"	"F03"	946	2748576	34.4
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	11	2748576	Unreliable
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	83	2748576	3.0
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Multi-infarct dementia"	"F01.1"	13	5566773	Unreliable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Vascular dementia, unspecified"	"F01.9"	124	5566773	2.2
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Unspecified dementia"	"F03"	1545	5566773	27.8
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	16	5566773	Unreliable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	64	5566773	1.1
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	115	5566773	2.1
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Depressive episode, unspecified"	"F32.9"	17	5566773	Unreliable
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Multi-infarct dementia"	"F01.1"	14	2298681	Unreliable
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Vascular dementia, unspecified"	"F01.9"	92	2298681	4.0
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Unspecified dementia"	"F03"	989	2298681	43.0
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	34	2298681	1.5
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	52	2298681	2.3
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Depressive episode, unspecified"	"F32.9"	15	2298681	Unreliable
	"New Hampshire"	"33"	"Sullivan County, NH"	"33019"	"Vascular dementia, unspecified"	"F01.9"	20	810391	2.5
	"New Hampshire"	"33"	"Sullivan County, NH"	"33019"	"Unspecified dementia"	"F03"	247	810391	30.5
	"New Hampshire"	"33"	"Sullivan County, NH"	"33019"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	23	810391	2.8
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Multi-infarct dementia"	"F01.1"	20	5100957	0.4
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Vascular dementia, unspecified"	"F01.9"	47	5100957	0.9
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Unspecified dementia"	"F03"	1067	5100957	20.9
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	18	5100957	Unreliable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	34	5100957	0.7
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	88	5100957	1.7
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	27	5100957	0.5
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	19	5100957	Unreliable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Schizophrenia, unspecified"	"F20.9"	12	5100957	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Multi-infarct dementia"	"F01.1"	24	17216651	0.1
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Vascular dementia, unspecified"	"F01.9"	276	17216651	1.6
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Unspecified dementia"	"F03"	4474	17216651	26.0
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Delirium, unspecified"	"F05.9"	11	17216651	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	118	17216651	0.7
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	13	17216651	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	51	17216651	0.3
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	181	17216651	1.1
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	34	17216651	0.2
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	18	17216651	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Schizophrenia, unspecified"	"F20.9"	10	17216651	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Depressive episode, unspecified"	"F32.9"	30	17216651	0.2
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Psychological and behavioural factors associated with disorders or diseases classified elsewhere"	"F54"	19	17216651	Unreliable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Multi-infarct dementia"	"F01.1"	10	8434802	Unreliable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Vascular dementia, unspecified"	"F01.9"	135	8434802	1.6
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Unspecified dementia"	"F03"	2475	8434802	29.3
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	11	8434802	Unreliable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	24	8434802	0.3
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	44	8434802	0.5
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	21	8434802	0.2
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Schizophrenia, unspecified"	"F20.9"	11	8434802	Unreliable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Depressive episode, unspecified"	"F32.9"	22	8434802	0.3
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Multi-infarct dementia"	"F01.1"	19	9713632	Unreliable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Vascular dementia, unspecified"	"F01.9"	113	9713632	1.2
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Unspecified dementia"	"F03"	2661	9713632	27.4
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Delirium, unspecified"	"F05.9"	12	9713632	Unreliable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	10	9713632	Unreliable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	64	9713632	0.7
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	46	9713632	0.5
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	10	9713632	Unreliable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	30	9713632	0.3
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	26	9713632	0.3
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Schizophrenia, unspecified"	"F20.9"	10	9713632	Unreliable
